FIPS,State,FIPSYearKey,County,FF/100000,Year,Mortality
27005,MN,27005-2009,Becker,59.2343185,2009,203.1001554
27005,MN,27005-2011,Becker,57.9657087,2011,200.0138943
27007,MN,27007-2007,Beltrami,50.8823461,2007,208.8321063
27007,MN,27007-2009,Beltrami,40.5862458,2009,204.1215928
27007,MN,27007-2011,Beltrami,41.9759632,2011,203.5899741
27009,MN,27009-2007,Benton,58.1674717,2007,200.7002581
27009,MN,27009-2009,Benton,44.7839176,2009,192.6330954
27009,MN,27009-2011,Benton,46.5465077,2011,191.4845304
27011,MN,27011-2007,Big Stone,56.1377246,2007,212.6011956
27011,MN,27011-2009,Big Stone,19.0439916,2009,212.9883535
27011,MN,27011-2011,Big Stone,19.0912562,2011,209.3527013
27013,MN,27013-2007,Blue Earth,83.3708502,2007,184.9057838
27013,MN,27013-2009,Blue Earth,81.9537781,2009,182.2032223
27013,MN,27013-2011,Blue Earth,74.5526839,2011,180.6393783
27015,MN,27015-2007,Brown,73.2855049,2007,192.8488348
27015,MN,27015-2009,Brown,58.5868843,2009,189.9064098
27015,MN,27015-2011,Brown,73.8322841,2011,186.544632
27017,MN,27017-2007,Carlton,41.6022822,2007,210.9236508
27017,MN,27017-2009,Carlton,37.8710636,2009,211.0037411
27017,MN,27017-2011,Carlton,33.8457199,2011,206.939472
27019,MN,27019-2007,Carver,55.4800725,2007,166.2304477
27019,MN,27019-2009,Carver,51.0276092,2009,163.0852232
27019,MN,27019-2011,Carver,48.5761782,2011,160.6430541
27021,MN,27021-2007,Cass,31.424581,2007,211.007553
27021,MN,27021-2009,Cass,24.5321371,2009,205.625444
27021,MN,27021-2011,Cass,28.1789362,2011,204.0493412
27023,MN,27023-2007,Chippewa,72.5104737,2007,187.2865506
27023,MN,27023-2009,Chippewa,64.9297947,2009,186.1336576
27023,MN,27023-2011,Chippewa,64.9403361,2011,186.9391648
27025,MN,27025-2007,Chisago,64.099996,2007,197.6530276
27025,MN,27025-2009,Chisago,55.308642,2009,192.7580961
27025,MN,27025-2011,Chisago,46.368425,2011,190.8297425
27027,MN,27027-2007,Clay,53.0736992,2007,182.2809831
27027,MN,27027-2009,Clay,52.8513292,2009,180.2157568
27027,MN,27027-2011,Clay,48.4925505,2011,180.3796728
27029,MN,27029-2007,Clearwater,24.2954325,2007,205.4860329
27029,MN,27029-2009,Clearwater,24.2659549,2009,200.5266321
27029,MN,27029-2011,Clearwater,34.1919307,2011,199.1289593
27031,MN,27031-2007,Cook,73.8416097,2007,163.5977584
27031,MN,27031-2009,Cook,73.0994152,2009,159.1470586
27031,MN,27031-2011,Cook,114.9865849,2011,155.1308095
27033,MN,27033-2007,Cottonwood,79.5755968,2007,173.0508939
27033,MN,27033-2009,Cottonwood,71.9683339,2009,172.7721833
27033,MN,27033-2011,Cottonwood,68.4579839,2011,170.0615169
27035,MN,27035-2007,Crow Wing,56.8117259,2007,196.1598724
27035,MN,27035-2009,Crow Wing,66.9610829,2009,191.9661536
27035,MN,27035-2011,Crow Wing,62.1385211,2011,189.9399809
27037,MN,27037-2007,Dakota,63.2872472,2007,181.3759773
27037,MN,27037-2009,Dakota,63.0517024,2009,179.4422899
27037,MN,27037-2011,Dakota,63.6806416,2011,177.8296528
27039,MN,27039-2007,Dodge,30.9039403,2007,171.2791026
27039,MN,27039-2009,Dodge,30.3459438,2009,167.3098939
27039,MN,27039-2011,Dodge,34.5798548,2011,165.3392865
27041,MN,27041-2007,Douglas,77.8426466,2007,176.6768352
27041,MN,27041-2009,Douglas,82.4402308,2009,176.286429
27041,MN,27041-2011,Douglas,77.4079398,2011,173.8147986
27043,MN,27043-2007,Faribault,47.1475719,2007,176.8520184
27043,MN,27043-2009,Faribault,48.2558941,2009,173.9168459
27043,MN,27043-2011,Faribault,48.2492418,2011,172.1940705
27045,MN,27045-2007,Fillmore,52.2962822,2007,176.7891385
27045,MN,27045-2009,Fillmore,52.7881754,2009,175.5750661
27045,MN,27045-2011,Fillmore,52.6920866,2011,174.2835697
27047,MN,27047-2007,Freeborn,76.8368817,2007,185.2216042
27047,MN,27047-2009,Freeborn,77.4143604,2009,185.0888798
27047,MN,27047-2011,Freeborn,76.9921725,2011,182.3170072
27049,MN,27049-2007,Goodhue,83.1127928,2007,183.0440635
27049,MN,27049-2009,Goodhue,78.5408849,2009,180.9488273
27049,MN,27049-2011,Goodhue,67.0748859,2011,179.3757241
27051,MN,27051-2007,Grant,33.411293,2007,193.4412455
27051,MN,27051-2009,Grant,34.2759212,2009,192.8141819
27051,MN,27051-2011,Grant,33.3945567,2011,191.288145
27053,MN,27053-2007,Hennepin,76.8087084,2007,188.3950182
27053,MN,27053-2009,Hennepin,77.3214601,2009,186.2977399
27053,MN,27053-2011,Hennepin,77.3687107,2011,181.6768095
27055,MN,27055-2007,Houston,35.8569819,2007,165.783875
27055,MN,27055-2009,Houston,25.9821243,2009,162.3986691
27055,MN,27055-2011,Houston,21.1461197,2011,160.6843278
27057,MN,27057-2007,Hubbard,26.6908664,2007,184.975393
27057,MN,27057-2009,Hubbard,37.5455911,2009,184.042169
27057,MN,27057-2011,Hubbard,49.2538049,2011,180.4209346
27059,MN,27059-2007,Isanti,48.8306348,2007,186.6949585
27059,MN,27059-2009,Isanti,35.4951574,2009,183.1444621
27059,MN,27059-2011,Isanti,39.1818823,2011,186.0819714
27061,MN,27061-2007,Itasca,33.7419863,2007,202.2185542
27061,MN,27061-2009,Itasca,33.5367899,2009,200.0065948
27061,MN,27061-2011,Itasca,31.0876227,2011,200.1625957
27063,MN,27063-2007,Jackson,27.4499039,2007,168.9859463
27063,MN,27063-2009,Jackson,27.8138327,2009,167.8281041
27063,MN,27063-2011,Jackson,58.8119976,2011,165.7422122
27065,MN,27065-2007,Kanabec,37.1241183,2007,203.8321655
27065,MN,27065-2009,Kanabec,44.0279263,2009,203.589024
27065,MN,27065-2011,Kanabec,30.9233719,2011,200.3154377
27067,MN,27067-2007,Kandiyohi,73.4034744,2007,175.0642124
27067,MN,27067-2009,Kandiyohi,58.3615009,2009,174.6104094
27067,MN,27067-2011,Kandiyohi,68.7643753,2011,174.0107978
27069,MN,27069-2007,Kittson,22.3114681,2007,186.1392404
27069,MN,27069-2009,Kittson,45.7247371,2009,182.5223365
27069,MN,27069-2011,Kittson,44.2967885,2011,177.0549508
27071,MN,27071-2007,Koochiching,59.7683975,2007,214.0270164
27071,MN,27071-2009,Koochiching,60.9384522,2009,207.6259038
27071,MN,27071-2011,Koochiching,52.9781276,2011,203.6240707
27073,MN,27073-2007,Lac qui Parle,27.514101,2007,179.1478563
27073,MN,27073-2009,Lac qui Parle,28.1293952,2009,176.4694689
27073,MN,27073-2011,Lac qui Parle,41.7072153,2011,176.849996
27075,MN,27075-2007,Lake,55.7154796,2007,195.0157508
27075,MN,27075-2009,Lake,65.9754948,2009,191.2108778
27075,MN,27075-2011,Lake,64.6711013,2011,186.9589179
27077,MN,27077-2007,Lake of the Woods,74.1289844,2007,191.4686308
27077,MN,27077-2009,Lake of the Woods,103.0927835,2009,187.6231166
27077,MN,27077-2011,Lake of the Woods,74.8689793,2011,185.9785922
27079,MN,27079-2007,Le Sueur,14.2755175,2007,185.2605378
27079,MN,27079-2009,Le Sueur,21.3835133,2009,181.7664427
27079,MN,27079-2011,Le Sueur,32.5426671,2011,178.6277075
27081,MN,27081-2007,Lincoln,68.8112851,2007,190.9789747
27081,MN,27081-2009,Lincoln,87.3667657,2009,189.404889
27081,MN,27081-2011,Lincoln,51.5463918,2011,188.7260262
27083,MN,27083-2007,Lyon,60.3743208,2007,187.2765131
27083,MN,27083-2009,Lyon,79.7638989,2009,184.9942349
27083,MN,27083-2011,Lyon,81.1092658,2011,185.5657546
27085,MN,27085-2007,McLeod,72.7135624,2007,172.0375907
27085,MN,27085-2009,McLeod,70.3863126,2009,172.91974
27085,MN,27085-2011,McLeod,63.1313131,2011,173.102846
27087,MN,27087-2007,Mahnomen,19.7511357,2007,224.4441433
27087,MN,27087-2009,Mahnomen,19.9004975,2009,223.6913769
27087,MN,27087-2011,Mahnomen,36.6568915,2011,224.2239947
27089,MN,27089-2007,Marshall,21.2201592,2007,166.9768517
27089,MN,27089-2009,Marshall,21.7770035,2009,164.988868
27089,MN,27089-2011,Marshall,31.6422318,2011,163.3604155
27091,MN,27091-2007,Martin,88.2093502,2007,180.772273
27091,MN,27091-2009,Martin,83.971351,2009,179.9223577
27091,MN,27091-2011,Martin,82.1692687,2011,178.6793461
27093,MN,27093-2007,Meeker,34.4174841,2007,181.4212823
27093,MN,27093-2009,Meeker,38.8701736,2009,177.9810166
27093,MN,27093-2011,Meeker,47.2813239,2011,178.2955781
27095,MN,27095-2007,Mille Lacs,49.5804729,2007,214.8077487
27095,MN,27095-2009,Mille Lacs,41.6935148,2009,212.5094372
27095,MN,27095-2011,Mille Lacs,38.4926287,2011,212.9335414
27097,MN,27097-2007,Morrison,45.8197147,2007,194.6964444
27097,MN,27097-2009,Morrison,45.6162759,2009,191.9547041
27097,MN,27097-2011,Morrison,51.1601312,2011,188.8708982
27099,MN,27099-2007,Mower,55.1673409,2007,182.5010519
27099,MN,27099-2009,Mower,65.419338,2009,182.5819864
27099,MN,27099-2011,Mower,50.8272129,2011,179.9221604
27101,MN,27101-2007,Murray,47.1420153,2007,177.8673993
27101,MN,27101-2009,Murray,35.6463878,2009,177.3577881
27101,MN,27101-2011,Murray,23.174971,2011,174.6985389
27103,MN,27103-2007,Nicollet,56.6251416,2007,175.3930037
27103,MN,27103-2009,Nicollet,58.9622642,2009,171.7554828
27103,MN,27103-2011,Nicollet,54.8446069,2011,169.7014618
27105,MN,27105-2007,Nobles,64.7088104,2007,180.3245751
27105,MN,27105-2009,Nobles,58.3714369,2009,178.0866742
27105,MN,27105-2011,Nobles,60.7561808,2011,175.7552699
27107,MN,27107-2007,Norman,30.3628359,2007,211.4540216
27107,MN,27107-2009,Norman,30.9837335,2009,206.2583827
27107,MN,27107-2011,Norman,29.1163197,2011,207.4630055
27109,MN,27109-2007,Olmsted,68.7703714,2007,165.2906132
27109,MN,27109-2009,Olmsted,63.9057529,2009,164.5239834
27109,MN,27109-2011,Olmsted,61.0555056,2011,159.3630666
27111,MN,27111-2007,Otter Tail,59.677391,2007,179.7108577
27111,MN,27111-2009,Otter Tail,51.2476143,2009,179.7920442
27111,MN,27111-2011,Otter Tail,45.4132607,2011,177.5998035
27113,MN,27113-2007,Pennington,58.0509397,2007,196.3240041
27113,MN,27113-2009,Pennington,50.5707268,2009,194.5901592
27113,MN,27113-2011,Pennington,49.7441728,2011,195.1424442
27115,MN,27115-2007,Pine,39.0209294,2007,210.864235
27115,MN,27115-2009,Pine,31.7258883,2009,207.2560374
27115,MN,27115-2011,Pine,33.779219,2011,205.9183639
27117,MN,27117-2007,Pipestone,53.9490721,2007,200.5085027
27117,MN,27117-2009,Pipestone,64.1505399,2009,198.2953909
27117,MN,27117-2011,Pipestone,94.7268709,2011,196.7148028
27119,MN,27119-2007,Polk,61.8388934,2007,197.550589
27119,MN,27119-2009,Polk,61.736418,2009,197.3390443
27119,MN,27119-2011,Polk,54.0437436,2011,196.772224
27121,MN,27121-2007,Pope,63.7813212,2007,183.9822073
27121,MN,27121-2009,Pope,36.8019137,2009,184.9633168
27121,MN,27121-2011,Pope,27.5380944,2011,182.8948905
27123,MN,27123-2007,Ramsey,74.0877199,2007,203.9150021
27123,MN,27123-2009,Ramsey,71.6997381,2009,199.6198741
27123,MN,27123-2011,Ramsey,68.1955951,2011,199.8541449
27125,MN,27125-2007,Red Lake,48.4730974,2007,193.0665805
27125,MN,27125-2009,Red Lake,47.7554919,2009,189.2552066
27125,MN,27125-2011,Red Lake,48.7210719,2011,186.2881679
27127,MN,27127-2007,Redwood,64.1272284,2007,201.1857396
27127,MN,27127-2009,Redwood,64.6663218,2009,197.4967792
27127,MN,27127-2011,Redwood,62.6095667,2011,198.358886
27129,MN,27129-2007,Renville,30.9789343,2007,196.812619
27129,MN,27129-2009,Renville,38.1727955,2009,196.83363
27129,MN,27129-2011,Renville,25.8064516,2011,197.8734261
27131,MN,27131-2007,Rice,58.0785674,2007,192.0528226
27131,MN,27131-2009,Rice,52.6122794,2009,187.9127968
27131,MN,27131-2011,Rice,52.7876539,2011,186.1577962
27133,MN,27133-2007,Rock,84.5397865,2007,179.1888816
27133,MN,27133-2009,Rock,73.8163029,2009,178.5511673
27133,MN,27133-2011,Rock,83.2119825,2011,180.5893501
27135,MN,27135-2007,Roseau,37.5892745,2007,188.5924728
27135,MN,27135-2009,Roseau,43.9947206,2009,182.564503
27135,MN,27135-2011,Roseau,51.4800515,2011,180.958935
27137,MN,27137-2007,St. Louis,60.0637286,2007,209.5894904
27137,MN,27137-2009,St. Louis,55.115363,2009,206.9178953
27137,MN,27137-2011,St. Louis,51.4344211,2011,206.4577203
27139,MN,27139-2007,Scott,50.7227999,2007,184.6295468
27139,MN,27139-2009,Scott,44.7176347,2009,183.4310421
27139,MN,27139-2011,Scott,45.2638885,2011,181.6626694
27141,MN,27141-2007,Sherburne,55.9681914,2007,188.1255852
27141,MN,27141-2009,Sherburne,53.5112487,2009,188.7964812
27141,MN,27141-2011,Sherburne,53.7399657,2011,189.1301361
27143,MN,27143-2007,Sibley,26.5639527,2007,192.9818038
27143,MN,27143-2009,Sibley,40.201005,2009,192.2757865
27143,MN,27143-2011,Sibley,39.5543543,2011,188.8289604
27145,MN,27145-2007,Stearns,78.4800797,2007,174.6797774
27145,MN,27145-2009,Stearns,73.1764627,2009,171.7189044
27145,MN,27145-2011,Stearns,74.0040834,2011,173.0187878
27147,MN,27147-2007,Steele,74.2594681,2007,172.885022
27147,MN,27147-2009,Steele,57.1040109,2009,171.7389602
27147,MN,27147-2011,Steele,60.2178792,2011,169.5403671
27149,MN,27149-2007,Stevens,94.1324129,2007,175.0752104
27149,MN,27149-2009,Stevens,62.3117665,2009,171.8919812
27149,MN,27149-2011,Stevens,72.2767166,2011,170.8485554
27151,MN,27151-2007,Swift,63.1427025,2007,195.0749124
27151,MN,27151-2009,Swift,55.4374942,2009,191.7115002
27151,MN,27151-2011,Swift,72.6141079,2011,190.7004767
27153,MN,27153-2007,Todd,33.3152876,2007,193.8480793
27153,MN,27153-2009,Todd,37.7058109,2009,189.4705395
27153,MN,27153-2011,Todd,40.2641327,2011,187.7722799
27155,MN,27155-2007,Traverse,54.4365814,2007,184.1876908
27155,MN,27155-2009,Traverse,55.9753708,2009,182.6935489
27155,MN,27155-2011,Traverse,56.7697985,2011,180.3214288
27157,MN,27157-2007,Wabasha,41.3545927,2007,180.9391281
27157,MN,27157-2009,Wabasha,41.1259368,2009,177.5517981
27157,MN,27157-2011,Wabasha,37.037037,2011,176.0208768
27159,MN,27159-2007,Wadena,74.7551768,2007,204.2072494
27159,MN,27159-2009,Wadena,67.8272666,2009,202.8152962
27159,MN,27159-2011,Wadena,72.7325624,2011,200.6097342
27161,MN,27161-2007,Waseca,51.4774014,2007,182.4149774
27161,MN,27161-2009,Waseca,47.9463001,2009,179.3375672
27161,MN,27161-2011,Waseca,57.074664,2011,180.9676601
27163,MN,27163-2007,Washington,55.2159163,2007,180.0968504
27163,MN,27163-2009,Washington,48.7157158,2009,178.8982194
27163,MN,27163-2011,Washington,49.734748,2011,171.4071159
27165,MN,27165-2007,Watonwan,45.491766,2007,179.2602771
27165,MN,27165-2009,Watonwan,54.9853372,2009,176.7332631
27165,MN,27165-2011,Watonwan,53.5666458,2011,174.8236858
27167,MN,27167-2007,Wilkin,61.671292,2007,192.0152061
27167,MN,27167-2009,Wilkin,31.9284802,2009,190.4751988
27167,MN,27167-2011,Wilkin,15.1699029,2011,187.7069871
27169,MN,27169-2007,Winona,62.3755005,2007,187.7329592
27169,MN,27169-2009,Winona,62.7073388,2009,189.9503785
27169,MN,27169-2011,Winona,64.229826,2011,185.3990181
27171,MN,27171-2007,Wright,58.8757295,2007,187.5293223
27171,MN,27171-2009,Wright,51.6787387,2009,186.4373498
27171,MN,27171-2011,Wright,45.872648,2011,183.438418
27173,MN,27173-2007,Yellow Medicine,49.6721637,2007,191.669791
27173,MN,27173-2009,Yellow Medicine,60.8087565,2009,187.9494687
27173,MN,27173-2011,Yellow Medicine,58.212865,2011,187.9328479
28001,MS,28001-2007,Adams,85.3943956,2007,247.7445194
28001,MS,28001-2009,Adams,71.6099212,2009,244.2489454
28001,MS,28001-2011,Adams,71.7248261,2011,241.9902905
28003,MS,28003-2007,Alcorn,81.1007327,2007,235.6198164
28003,MS,28003-2009,Alcorn,72.5810954,2009,237.1147594
28003,MS,28003-2011,Alcorn,75.5694699,2011,236.4966054
28005,MS,28005-2007,Amite,22.5106926,2007,212.3333878
28005,MS,28005-2009,Amite,23.0096641,2009,210.1809161
28005,MS,28005-2011,Amite,15.3092468,2011,209.1904112
28007,MS,28007-2007,Attala,61.3214778,2007,239.2296852
28007,MS,28007-2009,Attala,45.5580866,2009,235.8666052
28007,MS,28007-2011,Attala,51.3716223,2011,234.9279153
28009,MS,28009-2007,Benton,0,2007,230.0160874
28009,MS,28009-2009,Benton,0,2009,230.6444718
28009,MS,28009-2011,Benton,0,2011,231.4065262
28011,MS,28011-2007,Bolivar,42.7990584,2007,276.6582685
28011,MS,28011-2009,Bolivar,40.7985639,2009,280.3965197
28011,MS,28011-2011,Bolivar,50.3390483,2011,280.0700531
28013,MS,28013-2007,Calhoun,47.9386385,2007,225.5535035
28013,MS,28013-2009,Calhoun,41.6031064,2009,225.0351199
28013,MS,28013-2011,Calhoun,33.518804,2011,223.002624
28015,MS,28015-2007,Carroll,0,2007,211.3183129
28015,MS,28015-2009,Carroll,29.1885581,2009,208.0041173
28015,MS,28015-2011,Carroll,19.2808252,2011,209.5168284
28017,MS,28017-2007,Chickasaw,63.596375,2007,227.2644338
28017,MS,28017-2009,Chickasaw,48.1721351,2009,228.2978068
28017,MS,28017-2011,Chickasaw,52.5578136,2011,226.6053945
28019,MS,28019-2007,Choctaw,44.4493833,2007,191.4598993
28019,MS,28019-2009,Choctaw,44.3311537,2009,190.6876893
28019,MS,28019-2011,Choctaw,47.5511175,2011,185.0616114
28021,MS,28021-2007,Claiborne,28.0767431,2007,236.9288305
28021,MS,28021-2009,Claiborne,55.7880056,2009,233.2936399
28021,MS,28021-2011,Claiborne,41.7318727,2011,231.4212256
28023,MS,28023-2007,Clarke,23.0335138,2007,207.3860388
28023,MS,28023-2009,Clarke,17.4347649,2009,205.7219147
28023,MS,28023-2011,Clarke,29.8632264,2011,206.6347298
28025,MS,28025-2007,Clay,57.4822763,2007,223.9172699
28025,MS,28025-2009,Clay,43.4321011,2009,223.5712042
28025,MS,28025-2011,Clay,48.8854126,2011,220.4050194
28027,MS,28027-2007,Coahoma,58.0699016,2007,295.2105371
28027,MS,28027-2009,Coahoma,55.6875557,2009,293.1267632
28027,MS,28027-2011,Coahoma,54.0269363,2011,294.1748051
28029,MS,28029-2007,Copiah,44.4216641,2007,234.661989
28029,MS,28029-2009,Copiah,44.6827525,2009,231.5331547
28029,MS,28029-2011,Copiah,37.6106951,2011,231.0500645
28031,MS,28031-2007,Covington,39.4049847,2007,229.0973754
28031,MS,28031-2009,Covington,43.8084112,2009,225.8590141
28031,MS,28031-2011,Covington,61.1340364,2011,225.1384628
28033,MS,28033-2007,DeSoto,71.4796283,2007,224.9296293
28033,MS,28033-2009,DeSoto,66.1546507,2009,223.8030198
28033,MS,28033-2011,DeSoto,64.6132652,2011,220.7673201
28035,MS,28035-2007,Forrest,99.8344517,2007,238.2436228
28035,MS,28035-2009,Forrest,87.5699943,2009,236.1676113
28035,MS,28035-2011,Forrest,93.6156747,2011,231.3813723
28037,MS,28037-2007,Franklin,36.0187297,2007,211.1652767
28037,MS,28037-2009,Franklin,24.0269101,2009,210.9352304
28037,MS,28037-2011,Franklin,37.4204815,2011,210.904049
28039,MS,28039-2007,George,40.8533818,2007,253.2375023
28039,MS,28039-2009,George,39.6807901,2009,247.8645634
28039,MS,28039-2011,George,39.3201975,2011,246.5182519
28041,MS,28041-2007,Greene,14.6017376,2007,220.8766739
28041,MS,28041-2009,Greene,6.96767,2009,219.5744686
28041,MS,28041-2011,Greene,20.9234203,2011,215.7209973
28043,MS,28043-2007,Grenada,99.5154033,2007,280.2163471
28043,MS,28043-2009,Grenada,86.7829558,2009,281.3839604
28043,MS,28043-2011,Grenada,101.3544642,2011,285.5834828
28045,MS,28045-2007,Hancock,62.9089079,2007,209.1036816
28045,MS,28045-2009,Hancock,58.5908891,2009,204.9083407
28045,MS,28045-2011,Hancock,55.9922955,2011,202.7744673
28047,MS,28047-2007,Harrison,70.9191692,2007,245.2755144
28047,MS,28047-2009,Harrison,75.0589157,2009,239.6253442
28047,MS,28047-2011,Harrison,75.900335,2011,243.509544
28049,MS,28049-2007,Hinds,75.9161147,2007,207.3795426
28049,MS,28049-2009,Hinds,71.8811457,2009,204.413161
28049,MS,28049-2011,Hinds,77.3619573,2011,200.8382614
28051,MS,28051-2007,Holmes,39.1600176,2007,291.6435256
28051,MS,28051-2009,Holmes,29.5712173,2009,292.6348519
28051,MS,28051-2011,Holmes,26.570305,2011,292.1015548
28053,MS,28053-2007,Humphreys,60.465585,2007,271.6268344
28053,MS,28053-2009,Humphreys,30.5841574,2009,271.3547474
28053,MS,28053-2011,Humphreys,42.9553265,2011,270.8841388
28055,MS,28055-2007,Issaquena,0,2007,211.9940031
28055,MS,28055-2009,Issaquena,0,2009,210.7511439
28055,MS,28055-2011,Issaquena,0,2011,207.6876335
28057,MS,28057-2007,Itawamba,52.2284123,2007,229.2421915
28057,MS,28057-2009,Itawamba,47.826087,2009,231.0013709
28057,MS,28057-2011,Itawamba,47.1455512,2011,230.6979732
28059,MS,28059-2007,Jackson,59.5551687,2007,227.4905889
28059,MS,28059-2009,Jackson,66.2042401,2009,228.1070065
28059,MS,28059-2011,Jackson,55.7537116,2011,225.1402756
28061,MS,28061-2007,Jasper,27.8489473,2007,214.6217059
28061,MS,28061-2009,Jasper,27.87068,2009,215.2272971
28061,MS,28061-2011,Jasper,23.8421649,2011,215.8797561
28063,MS,28063-2007,Jefferson,11.1333779,2007,255.1813115
28063,MS,28063-2009,Jefferson,11.2007168,2009,249.0854033
28063,MS,28063-2011,Jefferson,26.2984878,2011,245.6547725
28065,MS,28065-2007,Jefferson Davis,31.4638559,2007,246.898494
28065,MS,28065-2009,Jefferson Davis,39.8628717,2009,247.8475704
28065,MS,28065-2011,Jefferson Davis,49.513121,2011,248.7283028
28067,MS,28067-2007,Jones,88.2572924,2007,222.1505033
28067,MS,28067-2009,Jones,82.625118,2009,220.7635619
28067,MS,28067-2011,Jones,77.8553066,2011,218.0979091
28069,MS,28069-2007,Kemper,10.0060036,2007,197.887176
28069,MS,28069-2009,Kemper,10.1698363,2009,193.832709
28069,MS,28069-2011,Kemper,19.7122019,2011,190.5249515
28071,MS,28071-2007,Lafayette,78.5183132,2007,205.5533862
28071,MS,28071-2009,Lafayette,81.8646958,2009,203.7588818
28071,MS,28071-2011,Lafayette,78.3957749,2011,199.3887236
28073,MS,28073-2007,Lamar,96.7382389,2007,191.0008205
28073,MS,28073-2009,Lamar,104.0416166,2009,188.3276151
28073,MS,28073-2011,Lamar,97.5235972,2011,187.1843233
28075,MS,28075-2007,Lauderdale,88.4910355,2007,230.0501272
28075,MS,28075-2009,Lauderdale,79.6470246,2009,224.6628426
28075,MS,28075-2011,Lauderdale,75.7999379,2011,227.0961775
28077,MS,28077-2007,Lawrence,60.3864734,2007,235.2002005
28077,MS,28077-2009,Lawrence,60.114217,2009,234.3184288
28077,MS,28077-2011,Lawrence,47.2925041,2011,236.1178404
28079,MS,28079-2007,Leake,48.3240346,2007,270.6282357
28079,MS,28079-2009,Leake,51.8761888,2009,272.3943297
28079,MS,28079-2011,Leake,42.423214,2011,268.1160823
28081,MS,28081-2007,Lee,96.1106396,2007,287.2135591
28081,MS,28081-2009,Lee,103.7686326,2009,280.3846254
28081,MS,28081-2011,Lee,92.6850135,2011,275.179388
28083,MS,28083-2007,Leflore,56.9962952,2007,261.9049267
28083,MS,28083-2009,Leflore,46.2922779,2009,262.3455973
28083,MS,28083-2011,Leflore,59.6340353,2011,264.7674869
28085,MS,28085-2007,Lincoln,90.3447673,2007,230.4859577
28085,MS,28085-2009,Lincoln,80.390468,2009,229.1187932
28085,MS,28085-2011,Lincoln,80.2545215,2011,230.64763
28087,MS,28087-2007,Lowndes,67.198656,2007,230.8545082
28087,MS,28087-2009,Lowndes,58.6677394,2009,228.6946177
28087,MS,28087-2011,Lowndes,63.6825259,2011,228.5739261
28089,MS,28089-2007,Madison,99.4357857,2007,357.7636121
28089,MS,28089-2009,Madison,95.5992137,2009,354.1744849
28089,MS,28089-2011,Madison,90.7768643,2011,351.5011945
28091,MS,28091-2007,Marion,81.871345,2007,249.2126623
28091,MS,28091-2009,Marion,93.2690813,2009,246.3450382
28091,MS,28091-2011,Marion,70.8717222,2011,246.9175318
28093,MS,28093-2007,Marshall,27.400263,2007,253.1856429
28093,MS,28093-2009,Marshall,21.6802168,2009,251.51518
28093,MS,28093-2011,Marshall,29.9026804,2011,250.8756673
28095,MS,28095-2007,Monroe,45.8789874,2007,220.7474107
28095,MS,28095-2009,Monroe,40.6448991,2009,215.1381334
28095,MS,28095-2011,Monroe,43.6848141,2011,217.8512653
28097,MS,28097-2007,Montgomery,60.949064,2007,235.3671213
28097,MS,28097-2009,Montgomery,98.8408662,2009,233.1392188
28097,MS,28097-2011,Montgomery,64.3855776,2011,231.4257197
28099,MS,28099-2007,Neshoba,63.6068428,2007,222.8937229
28099,MS,28099-2009,Neshoba,69.3023563,2009,221.3484144
28099,MS,28099-2011,Neshoba,67.0735797,2011,219.8853628
28101,MS,28101-2007,Newton,44.3223119,2007,228.4882534
28101,MS,28101-2009,Newton,57.6036866,2009,231.4954294
28101,MS,28101-2011,Newton,69.770687,2011,226.772965
28103,MS,28103-2007,Noxubee,33.7467308,2007,228.1217058
28103,MS,28103-2009,Noxubee,34.390852,2009,226.7088159
28103,MS,28103-2011,Noxubee,44.0489825,2011,226.9363565
28105,MS,28105-2007,Oktibbeha,68.3511426,2007,199.3693455
28105,MS,28105-2009,Oktibbeha,78.5739943,2009,195.7121138
28105,MS,28105-2011,Oktibbeha,67.0283404,2011,190.1449226
28107,MS,28107-2007,Panola,68.1624538,2007,261.8141211
28107,MS,28107-2009,Panola,62.4202014,2009,259.3596751
28107,MS,28107-2011,Panola,57.8001272,2011,260.5890416
28109,MS,28109-2007,Pearl River,59.531105,2007,247.8493754
28109,MS,28109-2009,Pearl River,58.7625302,2009,245.8444777
28109,MS,28109-2011,Pearl River,64.6110772,2011,243.0396658
28111,MS,28111-2007,Perry,16.3974748,2007,236.4352138
28111,MS,28111-2009,Perry,16.6181969,2009,235.6794456
28111,MS,28111-2011,Perry,16.4419599,2011,229.1992474
28113,MS,28113-2007,Pike,90.5068383,2007,251.2930636
28113,MS,28113-2009,Pike,75.3125471,2009,254.7352841
28113,MS,28113-2011,Pike,79.196159,2011,252.7466777
28115,MS,28115-2007,Pontotoc,52.0670624,2007,205.6176448
28115,MS,28115-2009,Pontotoc,44.4474836,2009,202.9001824
28115,MS,28115-2011,Pontotoc,46.8227425,2011,201.6280366
28117,MS,28117-2007,Prentiss,70.6408697,2007,211.1468514
28117,MS,28117-2009,Prentiss,50.5659497,2009,208.1936186
28117,MS,28117-2011,Prentiss,51.3225424,2011,209.9599713
28119,MS,28119-2007,Quitman,34.1607834,2007,283.6657884
28119,MS,28119-2009,Quitman,35.7525921,2009,280.4263771
28119,MS,28119-2011,Quitman,49.176297,2011,281.4645323
28121,MS,28121-2007,Rankin,83.1832418,2007,177.8128136
28121,MS,28121-2009,Rankin,77.555127,2009,175.8935698
